Timestamp,Shaft_RPM,Engine_Load,Fuel_Flow,Air_Pressure,Ambient_Temp,Oil_Temp,Oil_Pressure,Vibration_X,Vibration_Y,Vibration_Z,Fault_Label,Cylinder1_Pressure,Cylinder1_Exhaust_Temp,Cylinder2_Pressure,Cylinder2_Exhaust_Temp,Cylinder3_Pressure,Cylinder3_Exhaust_Temp,Cylinder4_Pressure,Cylinder4_Exhaust_Temp
01-01-2024 00:00,925.7172228,57.09859836,140.1235301,1.313537844,21.33253469,71.49028944,4.079732893,0.070661942,0.050481617,0.050793024,0,152.3127392,448.6633807,145.4234001,366.260148,141.1572711,423.9776365,131.3730424,422.2733969
01-01-2024 00:00,895.3582424,71.04952203,93.01805003,1.304142103,27.42622639,66.21698083,4.031313169,0.259399545,0.372042436,0.059842694,4,143.779688,401.6103523,150.9829524,463.3645655,146.3452333,404.8052079,147.403855,388.2404834
01-01-2024 00:00,946.2451551,73.13390826,119.6939137,0.66840551,26.64181024,78.48325505,3.348490931,0.053416368,0.061408422,0.080547729,6,129.6981701,467.9395417,150.0121553,392.279392,139.8013177,420.727708,148.5939125,422.8768669
01-01-2024 00:00,991.4116231,57.69109809,141.6909793,1.175530234,28.20871465,81.51551429,2.74211693,0.037525569,0.045922867,0.065448334,0,154.1654886,435.6966911,154.8571101,433.7139097,146.5549023,394.6128,149.7725943,339.4062754
01-01-2024 00:00,936.684499,64.36757779,117.2031759,1.319292321,32.64446026,67.1250986,3.434216119,0.054522437,0.048779247,0.054737291,1,154.6121876,454.331892,128.6563258,387.0068691,143.8317342,408.9031859,144.3029965,371.5093228
01-01-2024 00:00,968.7963292,62.99514441,134.581065,1.268470088,22.9332534,78.55888523,3.538151091,0.054094098,0.038295274,0.039259996,3,129.2945114,389.3733249,140.8152413,406.6522069,146.6016565,449.5920011,145.2459114,545.3555238
01-01-2024 00:00,977.55165,63.09083258,102.6756114,1.209999429,27.36454942,97.46985843,0.939789758,0.058499311,0.031472551,0.046098889,5,145.784908,435.031457,142.4223408,432.8266013,157.6187091,400.9372705,132.7512496,397.1254595
01-01-2024 00:00,964.2396344,64.87815534,134.6799272,1.182678747,33.39791659,76.81617133,3.125818288,0.033048848,0.035403807,0.071435263,0,143.6450225,432.7169357,146.7703607,400.4456672,141.7520362,425.393886,141.776521,405.7909703
01-01-2024 00:00,938.6465723,70.18462152,163.7922802,1.127018196,29.03753751,73.04866733,4.053605898,0.016057141,0.024129918,0.050624949,2,156.6268971,418.9960833,141.1473109,443.147839,143.5041971,417.0601208,120.1203645,426.8797411
01-01-2024 00:00,878.5661453,72.39737707,107.7133231,1.244273838,33.11191062,76.24366921,3.41161408,0.074358481,0.052725125,0.100852461,0,148.6524122,459.1068214,130.6861805,358.5506791,143.5172272,417.4885907,141.005617,433.0497018
01-01-2024 00:00,970.0870661,64.77140531,122.0823212,1.309976338,26.25315408,81.01040523,3.838729492,0.080205077,0.069558351,0.066963748,0,163.8424522,397.3209056,122.8582519,400.7896748,150.9641223,463.3744658,130.2217298,360.0461089
01-01-2024 00:00,895.92694,101.3947028,144.7961367,1.148913346,28.17549015,80.7099141,3.830828621,0.033697532,0.017223115,0.035363051,2,113.869138,474.30147,144.4581209,422.3407905,153.0247431,418.1802892,148.5269476,430.2044926
01-01-2024 00:00,995.310111,69.08100311,107.756689,1.208303899,28.9727531,77.15706618,4.229160488,0.0376162,0.03037898,0.096017001,0,150.8596098,457.7118367,139.7549234,414.2234822,143.5930756,388.1709803,169.2724469,439.1885492
01-01-2024 00:00,924.879856,59.60369581,128.8593537,1.33515067,26.77885742,75.12475127,3.259974448,0.05762464,0.056991745,0.063030193,0,148.1658336,485.1453603,148.9536656,405.7660527,132.3115826,452.6874632,164.6773604,374.6677549
01-01-2024 00:00,933.2443982,78.6584217,133.9970182,0.590380916,27.96111857,82.26295843,4.161682627,0.023476696,0.055938461,0.054501703,6,139.7923151,403.2543049,147.6923324,408.6465076,147.0279302,452.5411881,150.4267833,434.9498898
01-01-2024 00:00,935.407005,74.69865143,134.4760523,1.270407887,29.93823367,80.30466134,4.322664717,0.069937795,0.070006151,0.041864224,1,155.963122,442.3709612,158.0709129,365.5074658,155.1908376,392.6685704,128.4122243,441.6913312
01-01-2024 00:00,899.7689129,62.31297136,140.0946029,1.231311788,28.68836796,82.89938637,3.011008687,0.070221253,0.040583523,0.045209877,0,134.7286556,452.3904699,141.0459814,423.9286191,146.9719171,425.229933,144.02035,405.5158097
01-01-2024 00:00,916.1766318,46.72439443,128.163701,1.188214927,21.71947365,79.40578544,3.009814848,0.044295245,0.072049363,0.0510756,0,144.0809114,451.8459724,144.4155053,467.9601321,149.525367,409.7454093,138.247564,426.7767066
01-01-2024 00:00,961.6575126,75.00640068,119.9382005,1.119291913,29.599079,71.47657964,3.898853203,0.07426066,0.106494963,0.078564142,0,133.3955772,402.9648079,143.1691015,438.9776836,151.5106853,445.7949525,151.9585554,431.0263222
01-01-2024 00:00,1078.946853,72.87849563,147.4792138,1.088457379,24.34980117,72.47645629,3.33344024,0.017795783,0.069576851,0.068800134,3,147.5859532,471.9988891,144.6198799,432.8096404,154.15055,419.774441,151.5191674,432.1206264
01-01-2024 00:00,946.9579841,90.49269917,101.5743854,1.084775137,31.21800815,83.5636168,3.551602532,0.075290124,0.060952161,0.100812944,0,144.9061712,422.9347084,149.8164908,410.5989956,151.9987518,442.6428173,141.7819416,444.1713646
01-01-2024 00:00,910.1832132,70.32635218,144.7959504,1.195316376,30.04365471,70.82624745,3.671428242,0.06796833,0.030162333,0.070815061,0,131.9834581,437.3200226,120.4343614,415.1261959,132.5541501,351.1390426,126.2590191,365.4650022
01-01-2024 00:00,957.8277806,64.27935532,127.2988338,1.333860445,24.94879593,69.51729193,2.736131066,0.043221346,0.060689879,0.056200344,2,136.9279566,412.5765758,129.2237665,436.7952094,149.6452369,414.5915395,143.700543,361.1914619
01-01-2024 00:00,869.8043463,73.15750823,96.77519452,1.086504002,29.2065799,88.79408694,1.786444786,0.033277888,0.047661555,0.063455477,5,128.2368327,416.784562,151.9323097,459.1254885,152.5421011,439.2246863,146.0629941,413.8526498
01-01-2024 00:00,906.8056848,54.85365344,139.0921836,0.809606862,31.13498306,79.66169963,3.146738552,0.034756672,0.062589244,0.068662621,6,161.1873069,418.225332,135.9892306,440.0871261,144.5883581,399.5445405,139.2931738,371.3748091
01-01-2024 00:01,906.204006,65.33739026,117.2970063,1.160745882,28.67444273,80.35770906,4.1128568,0.034028432,0.027949854,0.050596257,0,165.0186427,418.3108797,143.0116337,398.5163429,146.323151,412.7353276,127.7266662,391.5985315
01-01-2024 00:01,938.0801687,83.6731881,126.0850027,1.129387946,27.01276151,77.64915599,4.450628001,0.041146311,0.065409648,0.044057477,0,138.9252618,407.3667844,138.3530293,419.0124227,135.1110017,413.4364749,152.7334576,435.1741821
01-01-2024 00:01,946.4301115,71.5425283,137.6836158,1.090922405,22.697232,74.97168196,3.263272279,0.025820821,0.055857285,0.086905109,0,143.3038828,417.0036788,144.554729,407.1563241,146.1864567,436.3843397,135.9602462,371.9820656
01-01-2024 00:01,899.9878641,74.49959169,127.292118,1.235399684,24.06667861,86.05870161,2.229848716,0.033293788,0.060100166,0.037035135,0,132.2142181,424.9745711,147.3593333,432.6560509,147.1370536,438.7104964,147.1945875,404.9180314
01-01-2024 00:01,892.9195327,62.95594765,157.8218413,1.013689084,27.19164642,86.19602102,3.193666028,0.028501452,0.048418901,0.058095746,3,145.3169255,494.9764643,137.7943597,353.6240035,148.9528373,467.9472904,138.8988987,394.7291913
01-01-2024 00:01,996.9699217,84.5190768,136.0883122,1.090860264,27.04208997,78.89492987,3.394454003,0.054646305,0.048343924,0.071167175,0,143.7695045,452.6112934,151.1160866,391.7436068,153.8963906,432.3958384,139.8498052,404.4665026
01-01-2024 00:01,1007.824895,65.75949475,132.6902531,0.960277205,32.98201311,72.82105556,3.675840117,0.017803729,0.045298337,0.087852176,6,147.7442858,388.3829408,129.0424545,415.737585,135.7243752,400.0941774,140.9392844,455.2248115
01-01-2024 00:01,995.953933,57.90191907,120.7870265,1.23409975,28.32447925,75.81954589,3.00861574,0.067680367,0.053671398,0.072172474,0,136.3272908,421.6742303,146.4571286,473.3783701,143.0282933,374.1565876,164.7430255,407.6316015
01-01-2024 00:01,976.3521418,82.05603593,119.9652816,1.21176046,31.56229476,80.74447193,3.353245594,0.023798491,0.055942436,0.077971283,0,149.0946436,456.0115442,128.7156051,392.653441,135.0767325,440.8636799,120.7851301,441.426521
01-01-2024 00:01,931.2048692,58.40541267,132.8396441,0.676714702,30.58299335,79.99724896,2.908295271,0.040918716,0.069078104,0.087713925,6,151.601158,416.4524869,129.1756227,426.303322,150.0848987,438.967443,166.1233169,454.5201083
01-01-2024 00:01,935.3227109,63.92854548,138.0361864,1.251552168,34.59419948,75.04746667,3.858898407,0.339052087,0.335261167,0.079170721,4,151.3880203,420.8154716,136.3268023,392.9655637,149.9474037,418.9927301,139.2813877,416.5396997
01-01-2024 00:01,998.031579,56.52445343,141.1078933,1.331461127,28.92905313,79.58677077,3.589119777,0.058347966,0.035159855,0.071488349,0,149.3782486,479.9735437,135.7122099,435.1817545,143.6660164,441.2690086,150.2230791,471.5136438
01-01-2024 00:01,928.3412202,68.79381591,143.3702639,1.244383038,23.3833138,80.03108274,3.53326196,0.057886232,0.057075413,0.064457648,0,136.9501983,466.7940209,150.1234192,492.3158545,128.0534954,408.6409714,130.2309346,428.3385362
01-01-2024 00:01,931.4705654,72.03356593,123.3227773,1.12294057,33.06985449,81.95786502,3.139294343,0.071095738,0.035676732,0.053561512,2,100.3141298,432.1064548,134.1958971,351.4063753,148.1738822,427.1236087,145.6033491,403.3606438
01-01-2024 00:01,1008.778068,66.95996613,138.0245246,0.658620264,30.37357912,80.18274427,4.048226204,0.052829536,0.057275892,0.048452784,6,139.9396708,495.5653639,159.9522536,429.7622959,147.8258555,398.2541634,153.485267,502.4992029
01-01-2024 00:01,1041.776631,79.92293196,133.9730314,1.137961095,32.33456744,85.82314348,3.665619292,0.04857084,0.037651105,0.014952132,0,135.4978413,407.9582133,153.2486015,463.1304412,158.2623195,423.6115436,141.9631274,433.0644309
01-01-2024 00:01,991.7323179,93.95729231,130.3149079,1.191355574,24.74356654,74.73145351,3.169806054,0.032565595,0.036120829,0.076173893,0,145.1929757,450.3131375,133.4034963,429.5368031,158.0931393,424.5254378,130.5205438,393.6670507
01-01-2024 00:01,925.2121281,62.04795336,125.0557063,1.307418006,24.80043286,77.41431501,3.161535286,0.050346386,0.047422814,0.044462334,0,145.291192,395.6760204,135.2092015,404.470235,148.3686294,391.5806108,152.6469543,401.1597633
01-01-2024 00:01,998.4817337,72.95365003,171.4302444,1.195413925,29.38804618,76.37101582,3.46937626,0.032224371,0.080015124,0.042663114,0,133.8807338,421.0181381,150.9175573,448.2840795,143.4962703,401.2862577,147.5762196,423.1623627
01-01-2024 00:01,1007.747019,83.69148399,134.6850328,1.147086109,28.04235871,83.23722632,1.591178457,0.031594079,0.06031566,0.381791833,7,134.415315,405.4973995,147.2039733,527.5905383,137.9404672,459.6341736,139.3590033,472.7701318
01-01-2024 00:01,1054.99525,66.49431195,131.0805646,1.039653867,27.60793978,79.02091583,3.507699981,0.021622424,0.025507237,0.074706164,0,143.8705469,476.9005774,144.9960096,470.5540833,155.3484133,431.0077832,141.1043051,383.4587417
01-01-2024 00:01,934.1954054,78.39425062,151.7282793,1.094947588,23.17449765,86.62256525,4.311426904,0.034122778,0.039103376,0.0337618,0,168.0927085,416.8307829,143.6414611,464.338643,153.0222418,424.7541257,149.6380033,405.6648162
01-01-2024 00:01,908.9796232,63.77773808,135.3632408,1.08839929,24.05949143,76.44643681,3.508929555,0.019032914,0.027262619,0.105052539,0,137.4506089,428.7189737,136.5683027,431.7623487,134.5394486,423.7256069,133.7151993,438.7192946
01-01-2024 00:01,993.3038408,75.89893715,121.141212,0.646253397,27.73123302,74.13293107,3.782536013,0.046526975,0.025417758,0.061268113,6,144.0025325,410.2820432,157.9883321,390.8118678,146.2186416,425.5483937,122.8574352,395.9005897
01-01-2024 00:01,871.2788629,64.21467452,127.4104376,1.170801216,32.87819136,84.2887952,3.736529713,0.063264458,0.052432358,0.058938453,0,152.7206553,392.2402836,153.8099706,418.8006572,127.5309374,447.9025335,145.3324503,414.6994914
01-01-2024 00:01,878.6360487,55.72955999,117.4802942,1.156753763,26.38127362,78.40061489,3.852117498,0.062856416,0.01592142,0.041931167,0,150.367119,384.3872805,144.0872703,435.5256649,141.2508483,408.2818492,137.5351348,449.4575866
01-01-2024 00:01,984.9262716,78.07789182,135.8981234,1.117473899,30.80844937,78.8998418,3.667362928,0.055254289,0.026719113,0.033972347,0,142.9137667,427.7459952,147.6339907,461.4831889,156.0613968,434.7374457,138.6992317,424.0512983
01-01-2024 00:01,1049.305843,63.15321878,144.3989979,0.98718059,23.7574894,80.90728073,4.138667163,0.086585027,0.051943489,0.070692256,0,141.1485841,479.171952,139.3353732,387.4141939,143.152637,412.1186841,132.9537755,419.1626647
01-01-2024 00:01,987.3419765,79.01398572,135.6533804,1.300533151,23.23702221,75.85297722,3.096524473,0.019773314,0.052580013,0.058438346,0,137.9023498,462.7916255,143.0104643,398.6468869,156.5918739,433.7430112,154.0267448,411.0840303
01-01-2024 00:01,980.9122671,52.62718281,130.0459385,1.147563003,29.38584527,74.09457847,3.490914056,0.030217836,0.027032382,0.069653801,0,145.4478489,358.9196054,138.805481,397.8011023,136.4776846,429.9156535,116.4151196,377.626204
01-01-2024 00:01,989.4374691,50.53619432,148.4281019,1.379744544,30.24373904,77.47453252,2.432097563,0.053372464,0.039772162,0.494035001,7,146.5618819,393.8401682,129.598116,492.2677355,145.7319281,448.3409019,119.4045126,409.95943
01-01-2024 00:01,913.7174748,73.01849135,102.773746,1.095453529,21.7714271,81.35931132,3.587025001,0.079563315,0.076904316,0.065160338,1,137.0660181,425.8321574,138.7166572,420.6014287,139.0619879,408.7308921,154.1008155,375.374033
01-01-2024 00:01,921.7327529,59.16739627,129.738391,1.248232735,28.27562322,80.7725921,3.109485679,0.042072013,0.058576928,0.032893908,0,140.0733951,425.1699205,157.128634,444.4319079,142.0686984,400.9326163,146.2456623,470.617653
01-01-2024 00:01,946.07038,65.47305061,143.7303542,1.286688948,27.6641412,93.32607909,3.420596549,0.037316477,0.079613826,0.045420177,0,141.231038,477.6188378,133.9000185,369.400241,143.8915528,418.1205034,138.4559003,404.0600496
01-01-2024 00:01,911.3868561,69.94535739,146.899134,1.13195215,29.90259342,85.70408818,3.469805392,0.049027676,0.042135036,0.07741952,0,129.1203078,379.223578,136.7540062,379.5289971,113.7344784,373.4039838,142.9678062,410.6324039
01-01-2024 00:01,964.3801544,79.19735447,125.0117768,1.226328921,24.72620263,77.6146647,3.582060538,0.026466066,0.034877121,0.02695645,0,163.5592265,466.5885039,147.1033827,353.3235894,147.8506558,426.1011212,150.1049011,375.4847797
01-01-2024 00:01,1034.983802,52.54023748,139.0398056,1.04150985,28.75410298,73.68061213,2.923803711,0.038651668,0.035988058,0.064203208,0,150.0394136,379.4105519,140.3111744,413.4424369,130.1604312,463.5949984,139.1871694,352.3374298
01-01-2024 00:01,989.8632149,62.49258652,117.495584,1.321018366,30.00003558,80.67711297,3.423993105,0.068013933,0.044624536,0.064611121,0,146.1427993,380.4156679,153.9952804,437.6808034,151.6996824,427.4478111,137.3164978,393.104541
01-01-2024 00:01,1076.717376,55.77257703,149.8509255,1.063167092,25.33297382,97.65483257,2.016150786,0.074609899,0.067677351,0.063344465,5,142.2862788,399.6271904,138.4727781,389.1113753,139.1173108,397.8976655,155.8342526,448.6164972
01-01-2024 00:01,880.8811841,90.16598136,135.3329609,1.317681268,27.78335171,78.1094355,3.348532178,0.074566399,0.007459064,0.058647632,0,140.0879856,436.4254596,150.6232138,430.9723366,154.165328,379.4923085,149.3883676,464.1111873
01-01-2024 00:01,909.6460069,79.40458146,135.9728406,1.183794603,28.83431614,97.07745526,1.309618609,0.049355382,0.068982425,0.073463301,5,136.5398436,415.2918421,156.6178754,348.2700037,144.9981451,433.9804824,145.2109596,425.4834049
01-01-2024 00:01,878.312874,73.32373237,118.5409809,1.265854904,28.13536083,80.74790827,2.882616233,0.045900574,0.055609122,0.051292582,0,151.6315956,441.4996629,136.9913094,444.7423237,134.8519151,425.5686201,149.4622904,465.0173435
01-01-2024 00:01,943.254067,70.4292524,135.7176893,1.15903884,30.38329409,70.73968345,3.842185378,0.076002468,0.082073358,0.048685766,0,142.806104,489.3997984,147.9237877,469.9908695,153.7774835,407.2296179,162.1532045,381.8544504
01-01-2024 00:01,999.669784,53.64700356,136.0834351,1.190287829,27.43904586,73.07364948,2.275783718,0.091514504,0.046771021,0.080410392,0,122.3926523,432.3773225,146.2842157,432.4534504,130.0178024,442.9802969,151.7182185,388.3327028
01-01-2024 00:01,895.8452254,74.22538162,122.44315,1.063724727,28.49262475,86.77379364,2.739397923,0.030897496,0.087241706,0.034100607,0,140.7503749,442.443258,143.9468853,411.3816468,135.2989151,411.433134,144.5205852,463.6974501
01-01-2024 00:01,988.7996494,56.97334555,138.8740346,1.333328638,28.5508667,90.33164426,3.695543305,0.020659092,0.039699931,0.06805285,0,147.2866597,421.8770129,163.0704111,397.6305679,160.613371,479.3603161,137.4301365,395.1624093
01-01-2024 00:01,979.6004401,64.58003744,107.7232885,1.236563079,31.86539308,81.47677968,3.6086246,0.04524291,0.062444624,0.082873516,0,145.4490772,384.2673154,157.4212234,439.4280642,144.1573923,390.0558755,148.9209183,434.063416
01-01-2024 00:01,1004.540136,69.65322112,141.6017841,1.075452472,29.79016329,84.02381169,3.65430229,0.065961391,0.059629456,0.057583798,0,131.4984455,428.0833729,151.92208,437.8081653,149.6042543,439.4683497,134.3752367,439.8089532
01-01-2024 00:01,1054.943293,71.914948,116.6004036,1.229091056,24.30319597,81.28642776,4.162522073,0.031092063,0.045048997,0.084743131,0,143.0769746,394.1989094,150.5695465,394.647439,131.6189986,462.5590953,151.1758915,372.7673387
01-01-2024 00:01,915.3193284,82.69389464,109.5846427,1.224909675,37.34009154,71.77375463,3.872277177,0.033020816,0.037895152,0.05129809,0,134.4666056,415.7047417,150.9098199,426.454361,153.1036187,438.1382132,127.7437381,405.0942454
01-01-2024 00:01,1002.337123,71.93671302,130.9960637,1.36700501,31.17718428,73.57400961,2.662651063,0.037532779,0.038243601,0.032706258,0,136.3291668,436.2129664,149.9206714,443.5090246,163.7281842,375.9460548,135.1506032,408.5564738
01-01-2024 00:01,1017.161954,68.59274742,133.0284892,1.197786588,27.73152962,74.61615933,3.413383191,0.04816144,0.062424662,0.075267179,0,136.1997029,369.2548579,153.3834897,417.7593833,145.7932403,426.3764543,143.5665573,433.16626
01-01-2024 00:01,863.9007649,80.25379052,142.1770155,1.107545437,28.81573285,84.38581371,3.821077214,0.042857226,0.062007461,0.027748384,0,141.5394961,397.7423829,145.2723557,372.001861,165.0668259,400.2543509,133.7295151,405.1604173
